MMI_DRUG_ID;SCD_RXCUI
54972238;880838
53792001;349483
54994415;351109
54994428;252559
53792101;349199
54823122;895670
54823122;828287
53792401;349201
53792701;349200
54822387;630734
53793001;200284
54972028;313002
54999778;2472783
54972031;259255
54999780;311290
54972258;351246
54999791;197932
54999801;197805
53793601;349353
54822399;1116196
54972047;240912
54968094;197553
54968094;835894
54965620;1232082
54999812;348719
54823179;205304
54822467;311347
54823130;349490
54823130;1998454
54822477;311347
54937617;1232086
36616301;858813
54986775;722134
36616601;858817
36616801;858810
36617101;854873
54823125;95721
54926919;313988
55007785;639537
36619201;199610
36623201;197942
54785814;310792
36623401;197941
36623501;349167
53793901;636042
54999817;351266
54972278;483444
54972277;577127
54999825;308725
54945122;199521
36627701;248420
54974260;205285
53794201;636045
54823132;402131
54823132;1998462
54995456;310592
55007805;577776
54972247;1366557
54972247;1366550
54822603;314135
54786232;485471
54822606;311347
54961763;314008
54947541;392634
54999838;2000025
53794501;200284
54918834;153823
54822615;1363493
53794801;200285
54823131;349547
54823131;1998460
54822645;311347
54999977;2467590
36629501;200060
54972145;855172
55002751;484814
53795101;349353
54947543;392634
53795401;349483
53795501;349199
54785824;485471
53795801;349201
53796101;349200
54785826;310792
54942818;860107
51705201;753425
53801701;606726
54933964;1014678
54972175;432402
53802001;606730
54785827;310793
55026333;1806645
55000415;200328
53807201;349199
55007889;903857
55026804;607573
54968251;349420
53807501;349201
54972266;855633
54812019;630734
54999980;199588
54823141;884385
54944165;388519
36635701;349478
55003901;1490065
36639301;199745
36639501;199747
53807801;200284
54823193;862025
54823193;862028
36639601;199950
55000030;311347
53808101;200285
54785837;485471
55000032;349332
55000344;260218
36639901;199747
36640001;199950
54948303;429662
36640101;199745
53808401;349353
22596201;993466
54954296;1546888
54972901;845507
55017780;562084
54786230;310792
54822869;753417
53809201;200285
54822889;311347
36640401;312962
36640501;314231
36640601;312961
36640701;198211
36642101;314231
36642201;312961
54972267;198440
36642301;198211
36645901;308962
53809701;636042
54948905;200060
54963274;197797
53810001;636045
53811601;753425
54986806;722126
54785852;310793
53811901;1946772
53812101;1946772
53812301;1946772
51722801;199698
55000042;809992
53812601;1946772
51722901;199565
54785853;310793
22660401;199450
54822897;311347
54963275;197797
54823190;862016
54823190;862013
54966616;240707
54823129;349545
54823129;1998451
53813001;1946772
54778950;349483
54972263;313002
54823192;862022
54823192;862019
54823180;205305
54778951;349199
54991275;1649493
54778953;349201
36650601;351172
36656501;360110
54785861;310792
54972264;313002
54944178;388519
55000044;861568
54988705;799056
54988705;845129
36658401;106346
54988715;845127
54988715;799054
36661401;200256
36661501;200258
22740001;1010033
51728301;199698
54995454;310592
55000050;311347
22848501;313406
55000052;198211
22850101;199696
36663701;1085945
36666801;314231
54785878;485471
55000397;1148807
55000397;1148806
54989998;312138
54972284;402131
54972284;1998462
36666901;312961
53815801;199565
36667001;198211
55000393;1148809
55000393;1148810
54972285;349545
54972285;1998451
51728601;199565
36667901;314231
36668001;312961
53816201;311288
36668101;198211
54963171;1010624
53816701;311289
54928655;282755
55000078;200060
53817001;311290
55000081;810000
54823188;862006
54823188;862011
53817201;387003
54785884;310792
55004477;1552343
36679301;199747
36680001;199950
55004822;1011739
54972286;349490
54972286;1998454
53819601;249811
54972287;1998460
54972287;349547
55000095;198211
55005352;311464
54972374;359493
36680101;199746
54972375;359494
54785885;310793
53819701;979468
54972411;597747
54972440;597747
54944200;198232
54797260;312961
54797263;198211
54972819;855642
36687801;283316
55005354;311464
53820001;979471
55000106;241975
54948302;429662
54972913;1482525
54986795;722126
54996682;746606
36687901;283317
55000378;1148806
55000378;1148807
53821501;861448
54935204;388520
54823296;636045
55000350;904431
54823718;1100075
36688101;205304
54823751;608328
54785918;310793
36688301;205305
54836683;853201
54836683;832652
53823901;858744
51731401;349405
53825301;636042
54972900;845507
55000388;198471
54958382;2200178
54958382;616402
54972820;668363
54785941;310793
53825401;636045
54958372;596926
54958372;2200168
53825601;311289
55004853;700883
54823804;608328
36689701;864681
54785963;310792
55000377;1148797
55000377;1148798
54972481;824338
54972822;668364
54923975;2056895
53825701;311290
54953586;483442
36689901;313002
54943632;867502
53825801;387003
36692501;855172
54785990;485471
54968140;241834
54968140;328160
23105303;348804
54786000;485471
23105301;310230
36697701;199310
54786001;485471
36697801;197388
23105302;348805
23117501;198105
53827401;238019
54972508;582671
54972509;2168534
54823781;359385
54823781;259543
54823446;200060
54996667;997653
54948376;977434
54786231;310793
36698701;401938
54968129;835925
54968129;205168
55000395;1148801
55000395;1148800
51736901;308865
54972513;670026
54786065;310792
54823518;349353
55007890;903857
51741301;578330
54968099;197553
54968099;835894
36700301;313002
51741401;802749
54949385;835886
54949385;309632
55000394;1148798
55000394;1148797
55000136;387003
54942217;977438
54972824;844918
54972824;485423
54823551;200284
54931909;616285
54944070;836395
54823777;200321
54995481;260243
36702501;308048
55018815;199762
55009004;249326
55000140;1545658
54863126;311878
53830801;808748
53830801;801849
36705801;105589
55040738;308725
54786178;996752
55000145;809996
55000146;351249
54823764;753429
53834601;1483744
54973474;389221
53835201;311288
53835501;311289
53835801;311290
55000356;861064
54786267;311237
23393001;886666
55000380;1148800
55000380;1148801
55002768;402019
55002768;2123194
36710301;1099446
54786274;1792386
55000165;809987
36712601;312961
54786298;1430446
53836101;387003
55000167;351250
36712701;198211
55000357;260218
51743301;578330
54820574;198051
54972548;597747
53838101;884386
54789135;200329
54799830;314231
54988688;799055
54988688;845128
53842201;403884
54824242;313002
53843801;199193
51743401;802749
54952243;1091839
51745001;749206
54798467;312961
54954293;1546888
54972560;2396764
54798468;198211
36716301;308048
54944405;199690
36716401;197321
55000437;1989500
54972571;198211
54823973;1739768
54972574;392634
54972576;1359269
54972579;597747
54972832;901550
54972832;901552
54962768;314153
54823979;200224
36716501;1014673
55000183;1918042
55002744;403957
55000379;1148803
55000379;1148804
54997910;246640
54811143;1117531
54996654;199442
36716601;199733
53851801;199193
54906230;2200178
54906230;616402
54823980;1739776
54972611;432402
36717001;314231
54968135;241834
54968135;328160
55000189;199802
54901398;728223
36717101;312961
23520101;199563
55000373;1148810
55000373;1148809
36717201;198211
54968128;205168
54968128;835925
36717601;310430
53852901;312744
54972613;1053655
54989897;1551782
36717701;310431
51756301;429503
53853001;616487
55014548;310132
53853101;312743
36717801;310432
53853201;389201
53853301;317174
53853401;312745
53853501;616483
51756501;310798
54818430;608328
36719501;197581
54971221;314184
54960204;904431
54992209;311975
54797265;314231
54906232;2200175
54906232;596930
54950694;978006
54797266;312961
54797267;198211
54828011;854801
54966519;578325
54995442;349251
55002759;402019
55002759;2123194
54966532;578330
54986023;802749
55021476;1010624
54966521;578325
55000220;313565
55000228;283504
55000396;1148804
55000396;1148803
55000374;1541890
54954285;1546888
54823991;1739780
54992712;861822
51775901;312199
53859901;2168542
55000242;283504
54823993;1946772
54812844;204503
51776001;312199
55004812;1011736
54843898;312439
51776101;312199
55000423;200328
55004820;1011739
54786481;1430451
36723701;198896
51782601;429503
54802543;630734
36724101;105999
54942381;876519
54824000;1739772
54948239;876529
54824241;141997
54824003;1739761
51782901;310798
54972643;2168534
54968176;859975
51785801;312961
54953583;483442
54992187;314119
51786101;198211
55013515;597747
51786201;200345
54918789;1095712
54918789;1095716
54972918;855633
23763001;204919
36726301;1049630
36727301;310430
53868201;313586
55044142;606730
55000291;242276
51787801;310798
54824268;608328
36727401;310431
54824254;105021
55014489;310132
36727501;310432
54948385;977434
55000403;200093
23767201;313002
55000370;998189
54824249;205324
36728901;312961
54960246;199689
53870401;249357
36729001;198211
55000371;348812
36729901;309332
36729901;2676585
51789001;248420
54918842;577776
53870501;240707
55007885;903857
54939634;855942
55019959;1421451
54944112;197388
54988740;387013
36731501;897649
54786591;1430455
53871001;692876
54972669;1430455
54906234;596926
54906234;2200168
54786613;859981
24048801;1085945
54972911;311207
54824218;403811
24049101;857326
54824219;403810
54972683;597747
54943631;867502
54824110;1946772
54906229;2200181
54906229;596934
51792401;198440
54972844;351175
54972693;597747
54961293;310346
54824139;636042
54945949;403966
54940234;403878
54972700;2396772
53871701;1091646
55000389;198440
53871801;1091652
53872801;204508
54996671;997653
54950294;809992
24154601;246640
55005394;259966
54949391;309632
54949391;835886
54963278;197797
54824168;105589
54918918;200329
53876101;197805
54824173;105589
54824175;582671
53876601;979464
53876701;310430
54824248;260218
54999996;238019
51793701;198440
51796401;358371
53877001;310431
54824273;1739785
36742901;308047
54972767;2390644
54951731;351256
54951780;351257
24335301;847617
54991479;308739
53877301;310432
54939473;310431
36745201;310432
54966614;240707
54843899;312439
36745301;197321
54787139;901552
54787139;901550
53877801;855657
53877801;855660
36747601;200371
54787145;199745
54953805;577127
54972800;597747
54972808;1430451
55004875;312086
54787141;901558
54787141;901555
36747801;309314
54787126;606730
54957145;349199
36748001;858828
54824243;313002
54787076;1236628
36749001;312962
54972922;2590672
36749101;314231
54972923;2590672
54935251;238019
54972928;2556799
53878501;855172
24404501;857326
51801801;603203
54931963;198052
54808991;312961
55003920;855812
54810503;603206
53880101;313211
53880201;313209
53880301;317160
54973022;351256
54940297;1244214
54808992;198211
55021559;242276
54936959;245317
54968215;1244611
53880501;700883
54787138;901546
54787138;901548
55025250;1148797
55025250;1148798
36750601;197903
53880601;700885
36750701;197904
51807801;240912
53880701;313210
54936961;310132
54988672;199058
36750801;197905
54973071;670026
51811001;1085945
55000411;897026
55000411;897021
55000434;1244611
36751701;854905
55000441;2119701
36751801;854901
24487001;847617
55000447;1868014
54787140;1114482
54787140;1114479
36753701;1234995
54948914;200060
54953259;349556
54787124;606726
54956584;310433
54956584;1806382
51811701;349401
54787127;314072
54786912;239177
54988671;199058
54786930;239177
55000448;1868018
54973123;2168534
53882901;753417
54786950;864675
51812401;753417
55000461;999996
55000462;1868018
53883201;753425
54991454;602393
54824988;577127
54964132;200220
53883301;753405
54930130;1052658
55000471;348812
54973125;282402
54786967;349477
54955636;1000374
54973446;2289418
55006755;308867
53884501;403884
24578401;251210
55000743;250529
55000743;433844
54829544;856373
51812701;753425
51812801;753405
54811288;753429
54787137;901541
54787137;901544
54966393;313776
36764301;836466
54936858;848131
54995443;349251
55025232;1148809
55025232;1148810
54945129;199521
53886301;204442
55000775;313989
54786996;864675
36770501;200345
54973162;197803
36770901;283672
54843897;312439
36771001;200371
36771101;309314
55000485;999991
24712201;198603
54973164;238019
54973179;204442
55000486;835925
55000486;205168
55000487;2599096
54973185;582671
51824801;1085750
55000493;2103192
51824901;1085754
51825001;1085754
51825701;582671
51826001;308979
54824542;311282
54973447;2289426
54955506;199379
54955506;402505
55000495;349405
51826201;434285
54961179;402506
54961179;199380
54953272;349556
54787112;864675
53889101;349420
54965576;857560
54966569;247451
54787152;282755
54824552;351250
36777401;1041518
55026153;197931
55000505;1868018
54961297;310346
51826401;434287
36777601;247161
55000760;845515
54973445;844918
54973445;485423
36777701;197932
54812348;104748
54787154;205304
51826501;198051
54824987;483446
54812353;104748
53890001;204442
53890201;309362
55004457;311975
51828201;205964
54787156;205305
53890501;199193
55000530;349406
36781101;283639
55000532;1868014
55026341;309307
51828401;205964
54787157;901541
54787157;901544
54949416;577033
53890801;857696
54973199;283294
55004818;1011739
51828801;861370
36782301;313002
54787158;901546
54787158;901548
54973431;351174
54787159;901552
54787159;901550
54942374;876519
54787160;1114479
54787160;1114482
54824592;259255
54973211;825411
54948228;876529
55002765;402019
55002765;2123194
54824593;617311
55000773;310385
54949384;309632
54949384;835886
51830501;857560
54824992;483450
36782401;313002
54950287;809987
55000536;401971
54787161;901555
54787161;901558
54787162;1114488
54787162;1114485
53898801;314153
53898901;1232082
54787163;901538
54787163;901534
54973269;349420
54973319;349251
54973322;351257
54992166;314119
53899001;1232086
55000539;1868014
55021477;1010624
54787166;282755
55000540;348719
54824616;205964
54945127;199521
54787168;205304
54901405;728225
55000757;198142
54787170;205305
54787171;860805
53899101;978944
55000543;1918042
51834901;857702
54824989;483442
54990738;863675
54973434;310132
54994417;351109
